date,co2_median,R.H._median,Press_median,Temp_median,O3_median,PM1_median,PM10_median,PM2.5_median
2020-06-09 00:00:00+00:00,413.0,57.0,99727.5,23.17,0.0,8.0,12.0,11.0
2020-06-10 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-11 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-12 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-13 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-14 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-15 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-16 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-17 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-18 00:00:00+00:00,483.5,57.0,99841.0,24.91,0.0,3.0,5.0,5.0
2020-06-19 00:00:00+00:00,400.0,66.22,100370.0,24.1,0.0,5.0,7.0,7.0
2020-06-20 00:00:00+00:00,400.0,85.14,100226.0,19.94,0.0,6.0,9.0,8.0
2020-06-21 00:00:00+00:00,400.0,75.59,100094.0,22.03,0.0,3.5,5.0,5.0
2020-06-22 00:00:00+00:00,400.0,79.26,100243.0,21.78,0.0,6.0,8.0,8.0
2020-06-23 00:00:00+00:00,400.0,82.87,100641.0,19.85,0.0,4.0,5.0,5.0
2020-06-24 00:00:00+00:00,400.0,81.39,101310.0,21.41,0.0,5.0,7.0,7.0
2020-06-25 00:00:00+00:00,400.0,64.72,101865.0,25.1,0.0,6.0,8.0,8.0
2020-06-26 00:00:00+00:00,400.0,46.5,101730.0,29.16,0.0,4.0,6.0,6.0
2020-06-27 00:00:00+00:00,400.0,47.3,101506.0,29.89,0.0,4.0,7.0,6.0
2020-06-28 00:00:00+00:00,400.0,53.04,100914.0,29.57,0.0,6.0,9.0,8.0
2020-06-29 00:00:00+00:00,400.0,64.36,100517.0,27.48,0.0,9.0,13.0,12.0
2020-06-30 00:00:00+00:00,400.0,65.75,100607.0,25.18,0.0,7.0,10.0,9.0
2020-07-01 00:00:00+00:00,400.0,55.42,100912.0,28.27,0.0,7.0,10.0,9.0
2020-07-02 00:00:00+00:00,400.0,51.25,100755.0,30.02,0.0,5.0,8.0,7.0
2020-07-03 00:00:00+00:00,400.0,51.29,100569.0,29.8,0.0,5.0,7.0,7.0
2020-07-04 00:00:00+00:00,400.0,72.97,100929.0,24.48,0.0,8.0,12.0,11.0
2020-07-05 00:00:00+00:00,400.0,65.19,100917.0,25.27,0.0,8.0,12.0,11.0
2020-07-06 00:00:00+00:00,400.0,66.36,100739.0,25.14,0.0,7.0,10.0,9.0
2020-07-07 00:00:00+00:00,400.0,66.36,100739.0,25.14,0.0,7.0,10.0,9.0
2020-07-08 00:00:00+00:00,400.0,66.36,100739.0,25.14,0.0,7.0,10.0,9.0
2020-07-09 00:00:00+00:00,400.0,46.23,101390.0,27.02,0.0,4.0,5.0,5.0
2020-07-10 00:00:00+00:00,400.0,50.6,101345.0,28.08,0.0,4.0,6.0,6.0
2020-07-11 00:00:00+00:00,400.0,44.45,101239.0,29.67,0.0,2.0,3.0,3.0
2020-07-12 00:00:00+00:00,400.0,67.37,101246.0,20.17,0.0,4.0,5.0,5.0
2020-07-13 00:00:00+00:00,400.0,62.19,101312.0,17.22,0.0,2.0,3.0,3.0
2020-07-14 00:00:00+00:00,400.0,60.22,101207.0,19.71,0.0,3.0,4.0,4.0
2020-07-15 00:00:00+00:00,400.0,54.5,101077.0,22.64,0.0,5.0,7.0,7.0
2020-07-16 00:00:00+00:00,400.0,65.27,100828.0,20.92,0.0,14.0,20.0,18.0
2020-07-17 00:00:00+00:00,400.0,66.18,100811.0,22.66,0.0,8.0,12.0,11.0
2020-07-18 00:00:00+00:00,400.0,52.06,101005.0,26.3,0.0,7.0,10.0,10.0
2020-07-19 00:00:00+00:00,400.0,72.61,101034.0,20.79,0.0,9.0,13.0,12.0
2020-07-20 00:00:00+00:00,400.0,82.39,101002.0,19.72,0.0,13.0,18.0,16.0
2020-07-21 00:00:00+00:00,400.0,67.28,101253.0,23.59,0.0,8.0,11.0,10.0
2020-07-22 00:00:00+00:00,400.0,59.7,101382.0,23.41,0.0,7.0,10.0,9.0
2020-07-23 00:00:00+00:00,400.0,70.65,101137.0,22.09,0.0,9.0,12.0,11.0
2020-07-24 00:00:00+00:00,400.0,56.91,100916.0,26.58,0.0,7.0,10.0,9.0
2020-07-25 00:00:00+00:00,400.0,52.0,100752.0,28.2,0.0,5.0,7.0,7.0
2020-07-26 00:00:00+00:00,400.0,51.09,100835.0,27.77,0.0,6.0,9.0,8.0
2020-07-27 00:00:00+00:00,400.0,66.75,100924.0,24.75,0.0,9.0,13.0,12.0
2020-07-28 00:00:00+00:00,400.0,52.6,100971.0,29.22,0.0,7.0,12.0,10.0
2020-07-29 00:00:00+00:00,400.0,55.83,101035.0,29.21,0.0,9.0,12.0,11.0
2020-07-30 00:00:00+00:00,400.0,69.15,101190.0,26.02,0.0,8.0,11.0,10.0
2020-07-31 00:00:00+00:00,400.0,75.78,100922.0,21.77,0.0,11.0,15.0,14.0
2020-08-01 00:00:00+00:00,400.0,61.39,100816.0,21.83,0.0,5.0,6.0,6.0
2020-08-02 00:00:00+00:00,400.0,57.38,101050.0,21.86,0.0,3.0,4.0,4.0
2020-08-03 00:00:00+00:00,400.0,65.31,101176.0,18.94,0.0,6.0,8.0,8.0
2020-08-04 00:00:00+00:00,400.0,49.6,100788.0,26.04,0.0,3.0,4.0,4.0
2020-08-05 00:00:00+00:00,400.0,50.6,100997.0,27.49,0.0,3.0,5.0,5.0
2020-08-06 00:00:00+00:00,400.0,49.54,101309.0,27.38,0.0,7.0,11.0,9.0
2020-08-07 00:00:00+00:00,400.0,47.6,101412.0,30.09,0.0,8.0,12.0,11.0
2020-08-08 00:00:00+00:00,400.0,51.24,101264.0,28.93,0.0,9.0,12.0,11.0
2020-08-09 00:00:00+00:00,400.0,50.42,101171.0,27.62,0.0,3.0,5.0,5.0
2020-08-10 00:00:00+00:00,400.0,56.29,101062.0,26.36,0.0,5.0,7.0,7.0
2020-08-11 00:00:00+00:00,400.0,55.54,101145.0,25.14,0.0,5.0,7.0,7.0
2020-08-12 00:00:00+00:00,400.0,55.6,101134.0,23.95,0.0,6.0,8.0,8.0
2020-08-13 00:00:00+00:00,400.0,49.56,101318.0,23.27,0.0,4.0,6.0,6.0
2020-08-14 00:00:00+00:00,400.0,46.03,101061.0,26.44,0.0,5.0,8.0,7.0
2020-08-15 00:00:00+00:00,400.0,58.48,101039.0,24.36,0.0,4.0,6.0,6.0
2020-08-16 00:00:00+00:00,400.0,64.95,101206.0,21.6,0.0,5.0,7.0,7.0
2020-08-17 00:00:00+00:00,400.0,52.67,101107.0,24.09,0.0,7.0,10.0,9.0
2020-08-18 00:00:00+00:00,400.0,43.52,100538.0,25.2,0.0,4.0,5.0,5.0
2020-08-19 00:00:00+00:00,400.0,56.1,100090.0,24.93,0.0,5.0,7.0,7.0
2020-08-20 00:00:00+00:00,400.0,69.37,100327.0,22.88,0.0,7.0,10.0,9.0
2020-08-21 00:00:00+00:00,400.0,63.78,101082.0,26.06,0.0,12.0,17.0,15.0
2020-08-22 00:00:00+00:00,400.0,73.06,101196.0,20.64,0.0,19.0,27.0,25.0
2020-08-23 00:00:00+00:00,400.0,53.96,100875.0,27.48,0.0,9.0,13.0,12.0
2020-08-24 00:00:00+00:00,400.0,70.17,100851.0,23.29,0.0,11.0,17.0,15.0
2020-08-25 00:00:00+00:00,400.0,80.33,100834.0,20.47,0.0,7.0,11.0,10.0
2020-08-26 00:00:00+00:00,400.0,60.82,100973.0,21.95,0.0,7.0,10.0,9.0
2020-08-27 00:00:00+00:00,400.0,59.86,100628.0,22.84,0.0,5.0,8.0,7.0
2020-08-28 00:00:00+00:00,400.0,54.86,100772.0,22.85,0.0,6.0,9.0,8.0
2020-08-29 00:00:00+00:00,400.0,52.06,100833.0,27.03,0.0,4.0,5.0,5.0
2020-08-30 00:00:00+00:00,400.0,51.75,100902.0,28.39,0.0,3.0,4.0,4.0
2020-08-31 00:00:00+00:00,400.0,53.63,100749.0,28.6,0.0,4.0,6.0,6.0
2020-09-01 00:00:00+00:00,400.0,59.37,100339.0,25.35,0.0,8.0,12.0,11.0
2020-09-02 00:00:00+00:00,400.0,61.42,100807.0,25.85,0.0,13.0,19.0,17.0
2020-09-03 00:00:00+00:00,400.0,71.26,101426.0,20.84,0.0,9.0,13.0,12.0
2020-09-04 00:00:00+00:00,400.0,73.06,101520.0,18.45,0.0,7.0,10.0,9.0
2020-09-05 00:00:00+00:00,400.0,66.13,101264.0,21.12,0.0,8.0,11.0,11.0
2020-09-06 00:00:00+00:00,400.0,63.37,101132.0,23.45,0.0,10.0,14.0,13.0
2020-09-07 00:00:00+00:00,400.0,61.72,101203.0,23.61,0.0,10.0,14.0,13.0
2020-09-08 00:00:00+00:00,400.0,64.59,102041.0,17.66,0.0,4.0,5.0,5.0
2020-09-09 00:00:00+00:00,400.0,62.27,102074.0,19.13,0.0,6.0,9.0,8.0
2020-09-10 00:00:00+00:00,400.0,60.36,101272.0,20.05,0.0,8.0,12.0,11.0
2020-09-11 00:00:00+00:00,400.0,49.87,101452.0,23.06,0.0,5.0,7.0,7.0
2020-09-12 00:00:00+00:00,400.0,54.96,101696.0,22.17,0.0,7.0,10.0,9.0
2020-09-13 00:00:00+00:00,400.0,56.77,101824.0,22.94,0.0,13.0,17.0,16.0
2020-09-14 00:00:00+00:00,400.0,58.03,102245.0,21.74,0.0,9.0,13.0,12.0
2020-09-15 00:00:00+00:00,400.0,64.12,102232.0,21.08,0.0,10.0,14.0,13.0
2020-09-16 00:00:00+00:00,400.0,57.62,101760.0,23.34,0.0,13.0,19.0,17.0
2020-09-17 00:00:00+00:00,400.0,56.4,101172.0,24.73,0.0,6.0,9.0,8.0
2020-09-18 00:00:00+00:00,400.0,56.54,101757.0,16.03,0.0,2.0,3.0,3.0
2020-09-19 00:00:00+00:00,400.0,60.44,102016.0,13.57,0.0,4.0,6.0,6.0
2020-09-20 00:00:00+00:00,400.0,61.19,101749.0,15.79,0.0,7.0,11.0,10.0
2020-09-21 00:00:00+00:00,400.0,52.95,101670.0,17.36,0.0,6.0,8.0,8.0
2020-09-22 00:00:00+00:00,400.0,54.44,101582.0,17.98,0.0,5.0,7.0,7.0
2020-09-23 00:00:00+00:00,400.0,57.42,101000.0,18.62,0.0,3.0,5.0,5.0
2020-09-24 00:00:00+00:00,400.0,64.56,100703.0,22.24,0.0,8.0,12.0,11.0
2020-09-25 00:00:00+00:00,400.0,66.89,100389.0,23.21,0.0,10.0,13.0,12.0
2020-09-26 00:00:00+00:00,400.0,75.92,99633.0,20.93,0.0,8.0,12.0,11.0
2020-09-27 00:00:00+00:00,400.0,67.56,100205.0,18.62,0.0,2.0,4.0,4.0
2020-09-28 00:00:00+00:00,400.0,72.13,101344.0,19.57,0.0,4.0,6.0,6.0
2020-09-29 00:00:00+00:00,400.0,87.6,100266.0,16.07,0.0,4.0,6.0,6.0
2020-09-30 00:00:00+00:00,400.0,70.2,99975.0,15.2,0.0,4.0,6.0,6.0
2020-10-01 00:00:00+00:00,400.0,66.8,100068.0,17.6,0.0,4.0,6.0,6.0
2020-10-02 00:00:00+00:00,400.0,70.13,100649.0,18.0,0.0,13.0,18.0,16.0
2020-10-03 00:00:00+00:00,400.0,68.34,101027.0,20.22,0.0,7.0,10.5,9.5
2020-10-04 00:00:00+00:00,400.0,73.15,101044.0,20.46,0.0,5.0,8.0,7.0
2020-10-05 00:00:00+00:00,400.0,75.61,101160.0,20.72,0.0,8.0,12.0,11.0
2020-10-06 00:00:00+00:00,400.0,79.69,100927.0,20.54,0.0,14.0,20.0,18.0
2020-10-07 00:00:00+00:00,400.0,73.0,100782.0,20.25,0.0,10.0,14.0,13.0
2020-10-08 00:00:00+00:00,400.0,82.51,100744.0,17.69,0.0,6.0,8.0,8.0
2020-10-09 00:00:00+00:00,400.0,83.91,101479.0,16.12,0.0,17.0,24.0,21.0
2020-10-10 00:00:00+00:00,400.0,83.49,101294.0,16.53,0.0,16.0,23.0,21.0
2020-10-11 00:00:00+00:00,400.0,80.94,101037.0,17.3,0.0,17.0,23.0,21.0
2020-10-12 00:00:00+00:00,400.0,78.03,100953.0,18.95,0.0,13.0,19.0,16.0
2020-10-13 00:00:00+00:00,400.0,81.77,100001.0,17.52,0.0,7.0,11.0,10.0
2020-10-14 00:00:00+00:00,400.0,70.72,100766.0,12.98,0.0,3.0,4.0,4.0
2020-10-15 00:00:00+00:00,400.0,74.97,101152.0,15.12,0.0,7.0,10.0,9.0
2020-10-16 00:00:00+00:00,400.0,83.95,100717.0,14.49,0.0,17.0,24.0,21.0
2020-10-17 00:00:00+00:00,400.0,87.93,100522.0,13.43,0.0,11.0,15.0,14.0
2020-10-18 00:00:00+00:00,400.0,77.4,101208.0,11.2,0.0,5.0,8.0,7.0
2020-10-19 00:00:00+00:00,400.0,76.8,101996.0,10.77,0.0,9.0,13.0,12.0
2020-10-20 00:00:00+00:00,400.0,78.06,102395.0,7.59,0.0,14.0,19.0,18.0
2020-10-21 00:00:00+00:00,400.0,71.27,101816.0,11.93,0.0,16.0,23.0,21.0
2020-10-22 00:00:00+00:00,402.5,75.27,101531.0,11.73,0.0,16.5,25.0,21.5
2020-10-23 00:00:00+00:00,405.0,83.77,101432.0,8.11,0.0,29.0,41.0,37.0
2020-10-24 00:00:00+00:00,406.0,75.93,101043.0,15.66,0.0,41.0,58.0,51.0
2020-10-25 00:00:00+00:00,400.0,84.8,101271.0,14.04,0.0,44.0,61.0,55.0
2020-10-26 00:00:00+00:00,402.0,87.1,101056.0,12.2,0.0,35.0,49.0,43.0
2020-10-27 00:00:00+00:00,400.0,83.91,101216.0,14.61,0.0,24.0,34.0,30.0
2020-10-28 00:00:00+00:00,400.0,81.89,101332.0,14.85,0.0,27.0,37.0,33.0
2020-10-29 00:00:00+00:00,400.0,82.8,101132.0,13.95,0.0,24.0,33.0,29.0
2020-10-30 00:00:00+00:00,400.0,84.5,101311.0,11.26,0.0,20.0,25.0,23.0
2020-10-31 00:00:00+00:00,400.0,82.93,101406.0,8.34,0.0,12.0,17.0,15.0
2020-11-01 00:00:00+00:00,400.0,82.67,101448.0,8.05,0.0,9.0,13.0,12.0
2020-11-02 00:00:00+00:00,400.0,77.05,101602.0,9.69,0.0,12.5,18.0,16.0
2020-11-03 00:00:00+00:00,400.0,79.19,101705.0,10.84,0.0,25.0,34.0,31.0
2020-11-04 00:00:00+00:00,400.0,81.51,102333.0,8.5,0.0,25.0,35.0,31.0
2020-11-05 00:00:00+00:00,400.0,82.4,102692.0,7.56,0.0,22.0,32.0,29.0
2020-11-06 00:00:00+00:00,400.0,77.68,102627.0,9.22,0.0,12.0,17.0,15.0
2020-11-07 00:00:00+00:00,400.0,79.59,102776.0,9.18,0.0,10.0,14.0,13.0
2020-11-08 00:00:00+00:00,400.0,85.08,102266.0,5.33,0.0,20.0,30.0,26.0
2020-11-09 00:00:00+00:00,400.0,85.43,102478.0,7.45,0.0,16.0,23.0,20.0
2020-11-10 00:00:00+00:00,400.0,76.89,102844.0,9.38,0.0,17.0,25.0,22.0
2020-11-11 00:00:00+00:00,400.0,67.59,102814.0,8.71,0.0,16.0,22.0,20.0
2020-11-12 00:00:00+00:00,400.0,71.27,102373.0,6.79,0.0,15.0,22.0,19.0
2020-11-13 00:00:00+00:00,400.0,83.25,102293.0,7.82,0.0,26.0,36.0,32.0
2020-11-14 00:00:00+00:00,400.0,82.64,102182.0,8.34,0.0,21.0,29.0,26.0
2020-11-15 00:00:00+00:00,400.0,74.75,101901.0,9.03,0.0,26.0,37.0,33.0
2020-11-16 00:00:00+00:00,400.0,81.12,101819.0,7.66,0.0,28.0,40.0,36.0
2020-11-17 00:00:00+00:00,400.0,84.64,102328.0,5.78,0.0,27.0,38.0,34.0
2020-11-18 00:00:00+00:00,400.0,84.39,103048.0,4.58,0.0,15.0,21.0,19.0
2020-11-19 00:00:00+00:00,400.0,77.09,102505.0,6.27,0.0,14.0,20.0,18.0
2020-11-20 00:00:00+00:00,400.0,78.73,101758.0,5.68,0.0,10.0,15.0,13.0
2020-11-21 00:00:00+00:00,400.0,78.23,102858.0,3.07,0.0,9.0,13.0,12.0
2020-11-22 00:00:00+00:00,400.0,70.83,102588.0,2.6,0.0,15.0,21.0,19.0
2020-11-23 00:00:00+00:00,400.0,73.52,102082.0,5.18,0.0,36.0,51.0,45.0
2020-11-24 00:00:00+00:00,400.0,73.79,102346.0,5.23,0.0,15.5,20.5,19.5
2020-11-25 00:00:00+00:00,405.0,78.27,102100.0,2.06,0.0,42.0,58.0,52.0
2020-11-26 00:00:00+00:00,403.0,80.48,101951.0,0.62,0.0,68.0,93.5,83.0
2020-11-27 00:00:00+00:00,400.0,83.48,101681.0,-0.45,0.0,87.5,130.0,112.0
2020-11-28 00:00:00+00:00,400.0,81.66,101506.0,3.2,0.0,87.0,123.0,108.0
2020-11-29 00:00:00+00:00,400.0,83.53,101636.0,2.2,0.0,25.0,38.0,33.0
2020-11-30 00:00:00+00:00,400.0,81.52,102167.0,1.51,0.0,29.0,41.0,36.0
2020-12-01 00:00:00+00:00,400.0,78.04,102230.0,-0.48,0.0,20.0,28.0,25.0
2020-12-02 00:00:00+00:00,400.0,76.59,102182.0,2.06,0.0,25.0,36.0,32.0
2020-12-03 00:00:00+00:00,400.0,83.21,101663.0,2.85,0.0,17.0,26.0,23.0
2020-12-04 00:00:00+00:00,400.0,80.59,101462.0,9.02,0.0,17.0,26.0,22.0
2020-12-05 00:00:00+00:00,400.0,81.88,102013.0,5.18,0.0,14.0,19.0,17.0
2020-12-06 00:00:00+00:00,400.0,77.93,102322.0,0.59,0.0,11.0,16.0,14.0
2020-12-07 00:00:00+00:00,400.0,75.47,102064.0,-2.58,0.0,14.0,20.0,18.0
2020-12-08 00:00:00+00:00,400.0,79.86,101855.0,-1.93,0.0,15.0,22.0,20.0
2020-12-09 00:00:00+00:00,400.0,79.09,101837.0,-0.24,0.0,21.0,31.0,28.0
2020-12-10 00:00:00+00:00,400.0,87.35,100860.0,1.73,0.0,16.0,23.0,21.0
2020-12-11 00:00:00+00:00,400.0,84.38,100766.0,4.13,0.0,16.0,23.0,21.0
2020-12-12 00:00:00+00:00,400.0,86.6,100615.0,2.14,0.0,12.0,17.0,15.0
2020-12-13 00:00:00+00:00,400.0,87.88,100636.0,3.96,0.0,14.0,20.0,18.0
2020-12-14 00:00:00+00:00,400.0,84.29,101395.0,3.79,0.0,15.0,21.0,19.0
2020-12-15 00:00:00+00:00,400.0,79.03,101990.0,5.77,0.0,19.0,27.0,24.0
2020-12-16 00:00:00+00:00,400.0,80.59,102162.0,4.92,0.0,15.0,22.0,20.0
2020-12-17 00:00:00+00:00,400.0,79.59,102326.0,5.08,0.0,21.0,31.0,28.0
2020-12-18 00:00:00+00:00,400.0,78.76,102413.0,3.97,0.0,16.0,23.0,20.0
2020-12-19 00:00:00+00:00,400.0,76.64,102555.0,4.71,0.0,23.0,32.0,29.0
2020-12-20 00:00:00+00:00,400.0,81.59,102780.0,2.0,0.0,32.0,45.0,40.0
2020-12-21 00:00:00+00:00,400.0,78.16,102713.0,3.22,0.0,39.0,55.0,49.0
2020-12-22 00:00:00+00:00,400.0,78.83,102370.0,1.37,0.0,14.0,21.0,19.0
2020-12-23 00:00:00+00:00,400.0,82.29,101502.0,4.72,0.0,23.0,33.0,29.0
2020-12-24 00:00:00+00:00,400.0,83.97,100820.0,7.36,0.0,28.0,41.0,36.0
2020-12-25 00:00:00+00:00,400.0,85.77,100492.0,7.19,0.0,28.0,42.0,37.0
2020-12-26 00:00:00+00:00,400.0,82.42,101437.0,2.5,0.0,7.0,11.0,10.0
2020-12-27 00:00:00+00:00,400.0,80.45,101949.0,3.41,0.0,14.0,20.0,18.0
2020-12-28 00:00:00+00:00,400.0,85.25,100378.0,10.08,0.0,14.5,21.0,18.5
2020-12-29 00:00:00+00:00,400.0,81.27,100129.0,9.13,0.0,9.0,13.0,12.0
2020-12-30 00:00:00+00:00,400.0,84.27,100468.0,7.69,0.0,14.0,19.0,17.0
2020-12-31 00:00:00+00:00,400.0,84.57,100268.0,9.88,0.0,15.0,22.0,20.0
2021-01-01 00:00:00+00:00,400.0,84.39,100616.0,6.63,0.0,28.0,39.0,35.0
2021-01-02 00:00:00+00:00,400.0,85.22,101896.0,3.21,0.0,25.0,33.0,30.0
2021-01-03 00:00:00+00:00,400.0,81.06,101686.0,9.16,0.0,7.0,11.0,10.0
2021-01-04 00:00:00+00:00,400.0,86.7,101394.0,8.5,0.0,19.0,26.0,23.0
2021-01-05 00:00:00+00:00,400.0,86.6,100871.0,4.18,0.0,11.0,17.0,15.0
2021-01-06 00:00:00+00:00,400.0,87.54,101204.0,3.9,0.0,16.0,23.0,21.0
2021-01-07 00:00:00+00:00,400.0,85.1,100615.0,4.43,0.0,30.0,41.0,37.0
2021-01-08 00:00:00+00:00,400.0,78.43,101128.0,2.94,0.0,29.0,40.0,36.0
2021-01-09 00:00:00+00:00,400.0,83.6,101516.0,1.62,0.0,23.0,32.0,29.0
2021-01-10 00:00:00+00:00,400.0,79.98,101971.0,0.19,0.0,44.0,62.0,55.0
2021-01-11 00:00:00+00:00,400.0,80.98,101911.0,0.79,0.0,44.0,62.0,55.0
2021-01-12 00:00:00+00:00,400.0,77.72,101136.0,1.88,0.0,31.0,44.0,39.0
2021-01-13 00:00:00+00:00,400.0,77.09,100186.0,1.65,0.0,23.0,34.0,30.0
2021-01-14 00:00:00+00:00,400.0,70.59,100171.0,1.12,0.0,17.0,25.0,22.0
2021-01-15 00:00:00+00:00,400.0,74.09,100943.0,-2.44,0.0,8.0,12.0,11.0
2021-01-16 00:00:00+00:00,400.0,66.27,101282.0,-6.96,0.0,12.0,18.0,16.0
2021-01-17 00:00:00+00:00,400.0,71.73,101210.0,-4.83,0.0,28.0,40.0,36.0
2021-01-18 00:00:00+00:00,400.0,72.03,101605.0,-7.79,0.0,18.0,29.0,24.0
2021-01-19 00:00:00+00:00,400.0,67.56,101680.0,-5.14,0.0,51.0,71.0,63.0
2021-01-20 00:00:00+00:00,400.0,75.84,101482.0,-0.84,0.0,50.0,71.0,63.0
2021-01-21 00:00:00+00:00,400.0,80.04,101352.0,1.12,0.0,49.0,68.0,61.0
2021-01-22 00:00:00+00:00,400.0,80.06,100724.0,2.54,0.0,36.0,50.0,44.0
2021-01-23 00:00:00+00:00,400.0,79.45,100325.0,5.58,0.0,30.0,41.0,37.0
2021-01-24 00:00:00+00:00,400.0,81.3,99616.5,7.63,0.0,13.0,18.0,16.0
2021-01-25 00:00:00+00:00,400.0,82.97,99166.5,4.84,0.0,15.0,21.0,19.0
2021-01-26 00:00:00+00:00,400.0,70.34,100361.0,2.62,0.0,16.0,23.0,21.0
2021-01-27 00:00:00+00:00,400.0,74.27,100356.0,0.32,0.0,16.0,22.0,20.0
2021-01-28 00:00:00+00:00,400.0,75.11,100134.0,0.04,0.0,13.0,20.0,18.0
2021-01-29 00:00:00+00:00,400.0,72.29,99624.0,1.47,0.0,27.0,37.0,34.0
2021-01-30 00:00:00+00:00,400.0,72.29,99624.0,1.47,0.0,27.0,37.0,34.0
2021-01-31 00:00:00+00:00,400.0,77.39,100491.0,0.12,0.0,16.0,23.0,20.0
2021-02-01 00:00:00+00:00,400.0,81.11,100162.0,-0.31,0.0,17.0,25.0,22.0
2021-02-02 00:00:00+00:00,400.0,81.47,100919.0,0.85,0.0,31.0,45.0,40.0
2021-02-03 00:00:00+00:00,400.0,81.97,100853.0,2.87,0.0,27.0,38.0,34.0
2021-02-04 00:00:00+00:00,400.0,74.59,100193.0,8.73,0.0,24.0,34.0,30.0
2021-02-05 00:00:00+00:00,400.0,76.17,101552.0,3.55,0.0,20.0,29.0,26.0
2021-02-06 00:00:00+00:00,400.0,83.48,101400.0,0.47,0.0,18.0,25.0,23.0
2021-02-07 00:00:00+00:00,400.0,82.89,101282.0,-2.88,0.0,15.0,22.0,20.0
2021-02-08 00:00:00+00:00,400.0,85.0,100106.0,-1.12,0.0,12.0,18.0,16.0
2021-02-09 00:00:00+00:00,400.0,85.4,100101.0,0.9,0.0,23.0,36.0,31.0
2021-02-10 00:00:00+00:00,400.0,80.84,100323.0,2.44,0.0,36.0,54.0,47.0
2021-02-11 00:00:00+00:00,400.0,84.6,100101.0,2.43,0.0,32.0,45.0,39.0
2021-02-12 00:00:00+00:00,400.0,67.5,101503.0,-8.91,0.0,11.5,17.0,15.0
2021-02-13 00:00:00+00:00,400.0,62.8,101897.0,-6.24,0.0,5.0,7.0,7.0
2021-02-14 00:00:00+00:00,400.0,72.77,102469.0,-1.96,0.0,14.0,19.0,17.0
2021-02-15 00:00:00+00:00,400.0,73.47,102464.0,-2.34,0.0,14.0,21.0,19.0
2021-02-16 00:00:00+00:00,400.0,64.56,102595.0,-7.04,0.0,10.0,14.0,13.0
2021-02-17 00:00:00+00:00,400.0,69.59,101345.0,-0.01,0.0,17.0,25.0,22.0
2021-02-18 00:00:00+00:00,400.0,73.75,101539.0,-1.07,0.0,26.0,37.0,34.0
2021-02-19 00:00:00+00:00,400.0,60.52,102589.0,-2.57,0.0,19.0,27.0,24.0
2021-02-20 00:00:00+00:00,400.0,72.09,102469.0,1.12,0.0,30.0,41.0,37.0
2021-02-21 00:00:00+00:00,400.0,77.93,102532.0,2.09,0.0,71.0,100.0,89.0
2021-02-22 00:00:00+00:00,400.0,83.85,102479.0,0.77,0.0,57.0,84.0,74.0
2021-02-23 00:00:00+00:00,400.0,80.54,102796.0,1.99,0.0,54.0,78.0,69.0
2021-02-24 00:00:00+00:00,400.0,81.25,103039.0,6.17,0.0,84.0,119.0,104.0
2021-02-25 00:00:00+00:00,400.0,77.3,102742.0,8.4,0.0,70.0,96.0,85.0
2021-02-26 00:00:00+00:00,401.0,70.66,101976.0,9.15,0.0,60.0,84.0,75.0
2021-02-27 00:00:00+00:00,400.0,80.59,101952.0,4.79,0.0,12.0,18.0,16.0
2021-02-28 00:00:00+00:00,400.0,73.59,102242.0,4.92,0.0,7.0,10.0,9.0
2021-03-01 00:00:00+00:00,400.0,78.92,102642.0,3.84,0.0,8.0,11.0,10.0
2021-03-02 00:00:00+00:00,400.0,66.04,102415.0,7.07,0.0,10.0,14.0,13.0
2021-03-03 00:00:00+00:00,400.0,73.59,102464.0,4.92,0.0,23.0,33.0,30.0
2021-03-04 00:00:00+00:00,400.0,64.7,100996.0,8.77,0.0,47.0,67.0,59.0
2021-03-05 00:00:00+00:00,400.0,72.86,100756.0,5.93,0.0,30.0,41.0,37.0
2021-03-06 00:00:00+00:00,400.0,73.68,102288.0,1.74,0.0,4.0,6.5,6.0
2021-03-07 00:00:00+00:00,400.0,59.11,101882.0,2.18,0.0,18.0,26.0,23.0
2021-03-08 00:00:00+00:00,400.0,64.44,101104.0,2.42,0.0,15.0,21.0,19.0
2021-03-09 00:00:00+00:00,400.0,59.67,101733.0,2.0,0.0,11.0,15.0,14.0
2021-03-10 00:00:00+00:00,400.0,66.44,101699.0,1.63,0.0,13.0,19.0,17.0
2021-03-11 00:00:00+00:00,400.0,49.68,101836.0,2.25,0.0,10.0,14.0,13.0
2021-03-12 00:00:00+00:00,400.0,69.72,100863.0,1.98,0.0,20.0,28.0,25.0
2021-03-13 00:00:00+00:00,400.0,77.08,100988.0,4.91,0.0,27.0,37.0,33.0
